cik,accession_nr,filing_date
1015308,101530824000006,2024-10-11
1015308,101530825000001,2025-01-15
1015308,101530825000005,2025-04-14
1015308,101530825000007,2025-07-11
1022837,95012324004504,2024-05-13
1022837,95012324007994,2024-08-13
1022837,95012324010599,2024-11-08
1022837,95012325001919,2025-02-13
1022837,95012325003235,2025-03-31
1022837,95012325005053,2025-05-14
1026720,101297524000172,2024-04-18
1026720,101297524000269,2024-07-10
1026720,101297524000443,2024-10-21
1026720,101297525000030,2025-01-13
1026720,101297525000212,2025-04-24
1026720,101297525000385,2025-07-24
1029160,90266424003649,2024-05-15
1029160,90266424005131,2024-08-14
1029160,90266424006588,2024-11-14
1029160,90266425001069,2025-02-14
1029160,90266425002391,2025-05-15
1033984,103398424000003,2024-05-10
1033984,103398424000005,2024-08-13
1033984,103398424000007,2024-11-14
1033984,103398425000003,2025-02-06
1033984,103398425000004,2025-05-14
1040273,108514624002645,2024-05-15
1040273,108514624004004,2024-08-14
1040273,108514624005927,2024-11-14
1040273,108514625001713,2025-02-14
1040273,108514625003337,2025-05-15
1050743,105074324000005,2024-05-10
1050743,105074324000008,2024-08-13
1050743,105074324000014,2024-11-26
1050743,105074325000002,2025-02-13
1050743,105074325000005,2025-05-12
1054587,95012324005626,2024-05-15
1054587,95012324008753,2024-08-14
1054587,95012324011773,2024-11-14
1054587,95012325002787,2025-02-14
1054587,95012325005609,2025-05-15
105495,108514624002190,2024-05-03
105495,108514624003427,2024-08-02
105495,108514624005341,2024-11-04
105495,108514625000876,2025-02-07
105495,108514625002565,2025-05-02
105495,108514625004501,
1055969,175272425022482,2025-02-12
1055969,175272425101747,2025-05-14
1055969,94366324000274,2024-11-15
1055969,94562124000421,2024-05-14
1055969,94562124000675,2024-08-14
1056823,105682324000013,2024-05-14
1056823,105682324000016,2024-08-14
1056823,105682324000019,2024-11-13
1056823,105682325000001,2025-02-10
1056823,105682325000010,2025-05-15
1070134,117266124002334,2024-05-15
1070134,117266124003458,2024-08-14
1070134,117266124004776,2024-11-14
1070134,117266125000936,2025-02-14
1070134,117266125002089,2025-05-15
1071061,107106124000005,2024-05-07
1071061,107106124000010,2024-07-30
1071061,107106124000030,2024-08-06
1071061,107106124000032,2024-11-14
1071061,107106125000004,2025-01-23
1071061,107106125000008,2025-05-12
1071061,107106125000010,2025-08-04
107136,121465924006566,2024-04-11
107136,121465924012877,2024-07-24
107136,121465924018930,2024-11-14
107136,121465925002647,2025-02-14
107136,121465925007673,2025-05-15
10742,1074224000008,2024-05-14
10742,1074224000010,2024-08-14
10742,1074224000017,2024-11-13
10742,1074225000002,2025-02-13
10742,1074225000008,2025-05-15
1086318,108514624003430,2024-08-02
1086318,108514624003724,2024-08-12
1086318,108514624005459,2024-11-08
1086318,108514625000959,2025-02-11
1086318,108514625003387,2025-05-20
1086477,95012324004384,2024-05-10
1086477,95012324007923,2024-08-13
1086477,95012324010547,2024-11-07
1086477,95012325001418,2025-02-10
1086477,95012325004595,2025-05-12
1094749,93583624000489,2024-07-22
1094749,93583624000632,2024-10-15
1094749,93583625000064,2025-01-14
1094749,93583625000293,2025-04-25
1094749,93583625000466,2025-07-18
1106129,117120024000202,2024-05-07
1106129,117120024000243,2024-08-05
1106129,117120024000330,2024-11-04
1106129,117120025000017,2025-02-10
1106129,117120025000219,2025-05-09
1107310,108514624002579,2024-05-15
1107310,108514624003939,2024-08-14
1107310,108514624005895,2024-11-14
1107310,108514625001643,2025-02-14
1107310,108514625003291,2025-05-15
1107314,121390024039269,2024-05-03
1107314,121390024064297,2024-08-02
1107314,121390024091315,2024-10-29
1107314,121390025010156,2025-02-05
1107314,121390025036095,2025-04-28
1107314,121390025067775,2025-07-25
1112325,111232524000008,2024-07-17
1112325,111232524000010,2024-10-15
1112325,111232525000005,2025-01-17
1112325,111232525000009,2025-04-21
1112325,111232525000012,2025-07-15
1114618,108514624002938,2024-07-12
1114618,108514624004784,2024-10-10
1114618,108514625000192,2025-01-15
1114618,108514625002069,2025-04-11
1114618,108514625003612,2025-07-09
1115055,111505524000130,2024-04-30
1115055,111505524000155,2024-08-06
1115055,111505524000172,2024-11-05
1115055,111505525000034,2025-02-03
1115055,111505525000120,2025-04-28
1120927,112092724000003,2024-08-13
1120927,112092724000004,2024-08-13
1120927,112092724000005,2024-11-12
1120927,112092725000002,2025-02-11
1120927,112092725000003,2025-05-15
1126395,112639524000005,2024-05-09
1126395,112639524000006,2024-07-23
1126395,112639524000017,2024-10-21
1126395,112639525000002,2025-01-13
1126395,112639525000004,2025-05-08
1126395,112639525000006,2025-07-24
1133639,108514624002239,2024-05-06
1133639,108514624003495,2024-08-05
1133639,108514624005419,2024-11-07
1133639,108514625000773,2025-02-05
1133639,108514625002757,2025-05-08
1133639,108514625004443,2025-08-01
1137881,183988225008230,2025-02-11
1137881,199937124005582,2024-05-02
1137881,199937124009135,2024-07-29
1137881,199937124013629,2024-10-21
1137881,199937125005288,2025-05-02
1137881,199937125010244,2025-07-30
1140334,114033424000003,2024-05-03
1140334,114033424000005,2024-08-14
1140334,114033424000006,2024-11-08
1140334,114033425000001,2025-02-05
1140334,114033425000004,2025-05-15
1140436,114043624000003,2024-05-03
1140436,114043624000004,2024-08-05
1140436,114043624000007,2024-11-01
1140436,114043625000001,2025-01-31
1140436,114043625000006,2025-05-02
1140436,114043625000012,2025-08-04
1144492,95012324005741,2024-05-16
1144492,95012324007742,2024-08-12
1144492,95012324011079,2024-11-13
1144492,95012325002817,2025-02-14
1144492,95012325005786,2025-05-16
1162777,95012324005652,2024-05-15
1162777,95012324008822,2024-08-15
1162777,95012324011927,2024-11-15
1162777,95012325002676,2025-02-14
1162777,95012325005355,2025-05-15
1163744,108514624002079,2024-04-26
1163744,108514624003273,2024-07-26
1163744,108514624005191,2024-10-28
1163744,108514625000491,2025-01-24
1163744,108514625002188,2025-04-17
1163744,108514625004281,2025-07-30
1214639,117266125000460,2025-01-31
1214639,117266125001730,2025-05-13
1214639,117266125002718,2025-07-24
1214639,95012324004520,2024-05-13
1214639,95012324008379,2024-08-14
1214639,95012324011428,2024-11-14
1263508,110465924061996,2024-05-15
1263508,110465924089606,2024-08-14
1263508,110465924118899,2024-11-14
1263508,110465925014085,2025-02-14
1263508,110465925049518,2025-05-15
1269119,108514624002278,2024-05-07
1269119,108514624003602,2024-08-08
1269119,108514624005361,2024-11-05
1269119,108514625000777,2025-02-05
1269119,108514625002235,2025-04-23
1269119,108514625004405,2025-07-31
1276918,127691824000006,2024-08-13
1276918,127691824000011,2024-11-12
1276918,127691825000002,2025-02-11
1276918,127691825000006,2025-05-12
1276918,127691825000008,2025-07-07
1279885,110465924056719,2024-05-03
1279885,110465924087114,2024-08-08
1279885,110465924115121,2024-11-07
1279885,110465925011901,2025-02-12
1279885,110465925045935,2025-05-08
1279891,127989124000015,2024-05-13
1279891,127989124000019,2024-08-01
1279891,127989124000028,2024-11-04
1279891,127989125000013,2025-02-03
1279891,127989125000020,2025-05-12
1279891,127989125000027,2025-08-04
1280965,128096524000039,2024-05-10
1280965,128096524000042,2024-08-05
1280965,128096524000060,2024-11-13
1280965,128096525000002,2025-02-13
1280965,128096525000004,2025-05-14
1297376,183988225008114,2025-02-10
1297376,200032424001435,2024-05-14
1297376,200032424002095,2024-08-14
1297376,200032424003123,2024-11-08
1297376,200032425001688,2025-05-15
1299351,129935124000005,2024-05-09
1299351,129935124000010,2024-08-09
1299351,195488924000003,2024-11-12
1299351,195488925000006,2025-02-10
1299351,195488925000019,2025-05-06
1303159,130315924000002,2024-05-14
1303159,130315924000003,2024-08-13
1303159,130315924000007,2024-10-01
1303159,130315924000009,2024-11-14
1303159,130315925000001,2025-02-14
1303159,130315925000003,2025-05-19
1308527,130852724000005,2024-05-13
1308527,130852724000006,2024-08-07
1308527,130852724000009,2024-11-12
1308527,130852725000002,2025-02-11
1308527,130852725000003,2025-05-14
1312908,117266124002415,2024-05-15
1312908,117266124003529,2024-08-14
1312908,117266124004795,2024-11-14
1312908,117266125001043,2025-02-14
1312908,117266125002189,2025-05-15
1313756,117266124002494,2024-05-15
1313756,117266124003517,2024-08-14
1313756,117266124005159,2024-11-14
1313756,117266125001134,2025-02-14
1313756,117266125002338,2025-05-15
1313816,95012324003926,2024-05-07
1313816,95012324007383,2024-08-08
1313816,95012324010296,2024-11-04
1313816,95012325000803,2025-02-03
1313816,95012325003971,2025-05-02
1314440,131444024000006,2024-05-14
1314440,131444024000009,2024-08-06
1314440,131444024000018,2024-10-28
1314440,131444025000003,2025-01-28
1314440,131444025000006,2025-05-01
1314440,131444025000010,2025-07-30
1315421,104106224000090,2024-05-15
1315421,104106224000122,2024-08-14
1315421,104106224000202,2024-11-14
1315421,104106225000122,2025-05-15
1315421,114036125004483,2025-02-14
1315868,95012324004674,2024-05-13
1315868,95012324007899,2024-08-12
1315868,95012324010976,2024-11-12
1315868,95012325002842,2025-02-18
1315868,95012325004910,2025-05-13
1316617,131661724000009,2024-05-13
1316617,131661724000012,2024-07-31
1316617,131661724000014,2024-11-05
1316617,131661725000002,2025-02-07
1316617,131661725000007,2025-05-02
1317583,110465924061885,2024-05-15
1317583,110465924089630,2024-08-14
1317583,110465924118890,2024-11-14
1317583,110465925014052,2025-02-14
1317583,110465925049401,2025-05-15
1317724,131772424000005,2024-05-07
1317724,131772424000006,2024-08-12
1317724,131772424000008,2024-11-05
1317724,131772425000003,2025-02-13
1317724,131772425000005,2025-05-13
1326234,121465924008471,2024-05-07
1326234,121465924014096,2024-08-08
1326234,121465924018529,2024-11-07
1326234,121465925002274,2025-02-10
1326234,121465925007063,2025-05-07
1329883,132988319000005,2019-08-14
1329883,132988319000006,2019-11-14
1329883,139834424020415,2024-11-12
1329883,139834425002700,2025-02-13
1329883,139834425009257,2025-05-13
1341401,134140124000022,2024-04-26
1341401,134140124000030,2024-07-19
1341401,134140124000034,2024-10-30
1341401,134140125000017,2025-02-07
1341401,134140125000027,2025-05-13
1344114,114036124024763,2024-05-08
1344114,114036124035604,2024-08-05
1344114,114036124045192,2024-11-05
1344114,114036125002947,2025-02-04
1344114,114036125015311,2025-04-24
1345576,134557624000005,2024-05-06
1345576,134557624000007,2024-08-09
1345576,134557624000009,2024-11-14
1345576,134557625000009,2025-02-13
1345576,206336425000095,2025-05-27
1346554,134655425000019,2025-05-15
1346554,149315224019856,2024-05-15
1346554,149315224032226,2024-08-14
1346554,149315224045873,2024-11-14
1346554,149315225006884,2025-02-14
1346824,110465924062062,2024-05-15
1346824,110465924063050,2024-05-17
1346824,110465924089629,2024-08-14
1346824,110465924119034,2024-11-14
1346824,110465925014181,2025-02-14
1346824,110465925049549,2025-05-15
1351950,94366324000106,2024-04-30
1351950,94366324000197,2024-08-13
1351950,94366324000251,2024-11-04
1351950,94366325000051,2025-02-14
1351950,94366325000126,2025-05-14
1352851,110465924061615,2024-05-15
1352851,110465924089338,2024-08-14
1352851,110465924117644,2024-11-13
1352851,110465925011245,2025-02-11
1352851,110465925048974,2025-05-15
1352924,117266124002515,2024-05-15
1352924,117266124003555,2024-08-14
1352924,117266124005190,2024-11-14
1352924,117266125001132,2025-02-14
1352924,117266125002348,2025-05-15
1357550,135755024000019,2024-05-13
1357550,135755024000021,2024-08-14
1357550,135755024000029,2024-11-14
1357550,135755025000007,2025-02-04
1357550,135755025000013,2025-02-14
1357550,135755025000018,2025-05-15
1357550,135755025000019,2025-05-15
1357550,135755025000020,2025-05-15
1358706,117266124002290,2024-05-14
1358706,117266124003200,2024-08-09
1358706,117266124004539,2024-11-08
1358706,117266125000576,2025-02-07
1358706,117266125001634,2025-05-09
1362535,95012324005721,2024-05-15
1362535,95012324007997,2024-08-13
1362535,95012324010859,2024-11-12
1362535,95012325001885,2025-02-13
1362535,95012325005569,2025-05-15
1367401,136740124000006,2024-05-14
1367401,136740124000007,2024-07-24
1367401,136740124000011,2024-11-14
1367401,136740125000001,2025-02-13
1367401,136740125000008,2025-05-14
1370102,137010224000007,2024-08-05
1370102,137010224000011,2024-10-24
1370102,137010225000002,2025-01-27
1370102,137010225000007,2025-04-21
1370102,137010225000010,2025-07-16
1374889,117266124003111,2024-08-06
1374889,117266124004333,2024-10-23
1374889,117266125000227,2025-01-16
1374889,117266125001551,2025-05-01
1374889,117266125002596,2025-07-15
1376192,117891324001639,2024-05-09
1376192,117891324002570,2024-08-14
1376192,117891324003610,2024-11-12
1376192,117891325000334,2025-02-06
1376192,117891325001720,2025-05-13
1376879,137687924000003,2024-05-14
1376879,137687924000005,2024-08-13
1376879,137687924000006,2024-11-13
1376879,137687925000002,2025-02-12
1376879,137687925000005,2025-05-14
1377581,137758124000004,2024-05-02
1377581,137758124000006,2024-08-02
1377581,137758124000011,2024-11-04
1377581,137758125000003,2025-02-07
1377581,137758125000004,2025-05-06
1377581,137758125000006,2025-08-01
1380443,108514624002244,2024-05-06
1380443,108514624003387,2024-08-01
1380443,108514624005160,2024-10-25
1380443,108514625000650,2025-01-30
1380443,108514625002236,2025-04-23
1380443,108514625004098,2025-07-23
1387322,117266124003527,2024-08-14
1387322,117266124005177,2024-11-14
1387322,117266125001117,2025-02-14
1387322,117266125002342,2025-05-15
1387322,138732224000004,2024-05-15
1388814,110465924061840,2024-05-15
1388814,110465924089537,2024-08-14
1388814,110465924118780,2024-11-14
1388814,110465925013957,2025-02-14
1388814,110465925049298,2025-05-15
1398346,117891324001511,2024-05-01
1398346,117891324002334,2024-07-29
1398346,117891324003381,2024-10-28
1398346,117891325000282,2025-02-03
1398346,117891325001704,2025-05-12
1398346,117891325002449,2025-07-23
1415912,117891324001520,2024-05-01
1415912,117891324002312,2024-07-29
1415912,117891324003423,2024-11-04
1415912,117891325000232,2025-01-28
1415912,117891325001564,2025-05-05
1415912,117891325002578,2025-08-04
1418226,95012324004818,2024-05-14
1418226,95012324008366,2024-08-14
1418226,95012324010614,2024-11-08
1418226,95012325001118,2025-02-07
1418226,95012325004478,2025-05-09
1421097,91957424003156,2024-05-15
1421097,91957424004698,2024-08-14
1421097,91957424006670,2024-11-14
1421097,91957425001454,2025-02-14
1421097,91957425003205,2025-05-15
1426853,142685324000005,2024-05-08
1426853,142685324000006,2024-08-01
1426853,142685324000010,2024-10-30
1426853,142685325000001,2025-02-04
1426853,142685325000002,2025-05-05
1427008,117266124002785,2024-07-16
1427008,117266124003174,2024-08-09
1427008,117266124004504,2024-11-07
1427008,117266125000683,2025-02-12
1427008,117266125001874,2025-05-14
1429390,117891324001476,2024-04-30
1429390,117891324002242,2024-07-22
1429390,117891324003279,2024-10-15
1429390,117891325000185,2025-01-21
1429390,117891325001489,2025-04-29
1442056,163666124000007,2024-07-01
1442056,163666124000010,2024-10-31
1442056,163666125000002,2025-01-02
1442056,163666125000004,2025-04-01
1442056,163666125000005,2025-07-01
1442891,158064224002734,2024-05-15
1442891,158064224004499,2024-08-13
1442891,158064224006981,2024-11-14
1442891,158064225001008,2025-02-14
1442891,158064225003121,2025-05-15
1446179,144617924000001,2024-02-14
1446179,144617924000004,2024-05-07
1446179,144617924000005,2024-08-15
1446179,144617925000003,2025-02-14
1446179,144617925000004,2025-05-14
1449434,144943424000004,2024-05-15
1449434,144943424000008,2024-08-14
1449434,144943424000010,2024-11-14
1449434,144943425000003,2025-05-15
1449434,145642125000003,2025-02-14
1451623,144506524000009,2024-04-29
1451623,144506524000013,2024-08-12
1451623,144506524000019,2024-11-14
1451623,145162325000001,2025-02-14
1451623,145162325000004,2025-05-12
1455915,145591524000004,2024-05-14
1455915,145591524000005,2024-08-14
1455915,145591524000006,2024-11-14
1455915,145591525000001,2025-02-12
1455915,145591525000003,2025-05-15
1456048,145604824000004,2024-07-29
1456048,145604824000007,2024-10-21
1456048,145604825000001,2025-02-10
1456048,145604825000003,2025-05-02
1456048,145604825000006,2025-07-16
1457320,121390024068120,2024-08-13
