ticker,year,quarter,outstanding_shares,quarter_end_price
LASR,2025,Q1,49439471,7.77
LASR,2025,Q2,49899461,19.68
LASR,2025,Q3,50786007,29.63
LASR,2025,Q4,55791319,37.51
LAUR,2024,Q1,155160367,14.57
LAUR,2024,Q2,152545768,14.94
LAUR,2024,Q3,150684931,16.61
LAUR,2024,Q4,150784847,18.29
LAUR,2025,Q1,148810163,20.45
LAUR,2025,Q2,147363087,23.38
LAUR,2025,Q3,147369162,31.54
LAUR,2025,Q4,142743630,33.67
LAW,2024,Q2,59480438,5.96
LAW,2024,Q3,59908766,5.88
LAW,2024,Q4,60383445,4.99
LAW,2025,Q1,60807053,4.09
LAW,2025,Q2,61741846,4.37
LAW,2025,Q3,62491594,6.46
LAW,2025,Q4,63329013,7.76
LAZ,2024,Q1,112766091,41.87
LAZ,2024,Q2,112766091,38.18
LAZ,2024,Q3,112766091,50.38
LAZ,2024,Q4,112766091,51.48
LAZ,2025,Q1,112766091,43.3
LAZ,2025,Q2,112766091,47.98
LAZ,2025,Q3,112746606,52.78
LAZ,2025,Q4,111728757,48.56
LAZR,2024,Q1,348535064,1.97
LAZR,2024,Q2,396671867,1.49
LAZR,2024,Q3,402353009,0.9
LAZR,2024,Q4,37516619,5.38
LAZR,2025,Q1,42006245,5.39
LAZR,2025,Q2,63891880,2.87
LAZR,2025,Q3,72986496,1.91
LAZR,2025,Q4,73698139,
LB,2024,Q2,17425000,23.15
LB,2024,Q3,17425000,39.12
LB,2024,Q4,23255419,64.6
LB,2025,Q1,23255419,71.94
LB,2025,Q2,25337028,67.58
LB,2025,Q3,25338199,53.35
LB,2025,Q4,27838199,48.99
LBRDA,2024,Q1,18235286,57.12
LBRDA,2024,Q2,18236186,54.6
LBRDA,2024,Q3,18236186,76.82
LBRDA,2024,Q4,18251013,74.36
LBRDA,2025,Q1,18254690,85.0
LBRDA,2025,Q3,143490000,63.33
LBRDK,2024,Q1,122589251,57.23
LBRDK,2024,Q2,122589251,54.82
LBRDK,2024,Q3,122589320,77.29
LBRDK,2024,Q4,123022488,74.76
LBRDK,2025,Q1,123071777,85.05
LBRDK,2025,Q2,124847513,98.38
LBRDK,2025,Q3,124847905,63.54
LBRDK,2025,Q4,124856052,48.6
LBRDK,2026,Q1,124856052,50.3
LBRT,2024,Q1,166651693,20.72
LBRT,2024,Q2,165332351,20.89
LBRT,2024,Q3,163415685,19.09
LBRT,2024,Q4,161923807,19.89
LBRT,2025,Q1,161954214,15.83
LBRT,2025,Q2,161955730,11.48
LBRT,2025,Q3,161966952,12.34
LBRT,2025,Q4,162051526,18.46
LBRT,2026,Q1,163191416,28.8
LBTYA,2024,Q1,172161088,16.92
LBTYA,2024,Q2,172675438,17.43
LBTYA,2024,Q3,172871879,21.11
LBTYA,2024,Q4,173057058,12.76
LBTYA,2025,Q1,173796559,11.51
LBTYA,2025,Q3,336780000,11.46
LBTYK,2024,Q1,172161088,17.64
LBTYK,2024,Q2,172675438,17.85
LBTYK,2024,Q3,172871879,21.61
LBTYK,2024,Q4,173057058,13.14
LBTYK,2025,Q1,173796559,11.97
LBTYK,2025,Q2,153409396,10.31
LBTYK,2025,Q3,149366104,11.75
LBTYK,2025,Q4,147451800,11.04
LC,2024,Q1,111120415,8.79
LC,2024,Q2,111816791,8.46
LC,2024,Q3,112401990,11.43
LC,2024,Q4,113383917,16.19
LC,2025,Q1,114199832,10.32
LC,2025,Q2,114740147,12.03
LC,2025,Q3,115301440,15.19
LC,2025,Q4,115180598,18.94
LCCCU,2025,Q3,8905000,
LCCCU,2025,Q4,8905000,
LCCCU,2026,Q1,8905000,
LCID,2024,Q1,2307150085,2.85
LCID,2024,Q2,2318876700,2.61
LCID,2024,Q3,3011686560,3.53
LCID,2024,Q4,3031499851,3.02
LCID,2025,Q1,3050262035,2.42
LCID,2025,Q2,3072494911,2.11
LCID,2025,Q3,324168457,23.79
LCID,2025,Q4,327684243,10.57
LCII,2024,Q1,25449794,123.06
LCII,2024,Q2,25462195,103.38
LCII,2024,Q3,25462361,120.54
LCII,2024,Q4,25463227,103.39
LCII,2025,Q1,25237659,87.43
LCII,2025,Q2,24244283,91.19
LCII,2025,Q3,24198010,93.15
LCII,2025,Q4,24201069,121.34
LCNB,2025,Q3,14186645,14.99
LCNB,2025,Q4,14237966,16.39
LCTX,2024,Q2,188837375,1.0
LCTX,2024,Q3,188837375,0.91
LCTX,2024,Q4,228356290,0.5
LCTX,2025,Q1,228356290,0.45
LCTX,2025,Q2,228356290,0.91
LCTX,2025,Q3,230327537,1.69
LCTX,2025,Q4,249087529,1.67
LCUT,2025,Q3,22655990,3.87
LCUT,2025,Q4,22654207,3.95
LDI,2024,Q2,88134396,1.65
LDI,2024,Q3,98076575,2.73
LDI,2024,Q4,104724387,2.04
LDI,2025,Q1,111009806,1.19
LDI,2025,Q2,112351102,1.27
LDI,2025,Q3,126394171,3.07
LDI,2025,Q4,228821318,2.07
LDOS,2024,Q1,135211535,131.09
LDOS,2024,Q2,134713696,145.88
LDOS,2024,Q3,133433109,163.0
LDOS,2024,Q4,133433000,144.06
LDOS,2025,Q1,131167372,134.94
LDOS,2025,Q2,128718872,157.76
LDOS,2025,Q3,128297332,188.96
LDOS,2025,Q4,127855172,180.4
LDOS,2026,Q1,126392684,155.52
LDWY,2025,Q4,1773119,
LE,2025,Q1,30843000,10.18
LE,2025,Q4,30551068,14.52
LE,2026,Q1,30751337,
LEA,2024,Q1,56787794,144.88
LEA,2024,Q2,56256685,114.21
LEA,2024,Q3,54341276,109.15
LEA,2024,Q4,53637383,94.7
LEA,2025,Q1,53463492,88.22
LEA,2025,Q2,53206093,94.98
LEA,2025,Q3,51870171,100.61
LEA,2025,Q4,50727454,114.6
LECO,2024,Q1,56908333,255.44
LECO,2024,Q2,56675255,188.64
LECO,2024,Q3,56425803,192.02
LECO,2024,Q4,56095332,187.47
LECO,2025,Q1,55826284,189.16
LECO,2025,Q2,55186252,207.32
LECO,2025,Q3,55026176,235.83
LECO,2025,Q4,54805365,239.64
LEDS,2025,Q3,8226153,
LEDS,2025,Q4,8226153,
LEDS,2026,Q1,8257653,
LEE,2025,Q3,6261825,5.44
LEE,2025,Q4,22239629,4.79
LEG,2024,Q1,134036049,19.15
LEG,2024,Q2,134166312,11.46
LEG,2024,Q3,134294816,13.62
LEG,2024,Q4,134733672,9.6
LEG,2025,Q1,135144514,7.91
LEG,2025,Q2,135350969,8.92
LEG,2025,Q3,135436282,8.88
LEG,2025,Q4,135877594,11.0
LEGH,2025,Q3,23868727,27.51
LEGH,2025,Q4,23812341,19.52
LEGN,2025,Q4,369886369,21.74
LEGT,2024,Q1,25799375,
LEGT,2024,Q2,25799375,10.11
LEGT,2024,Q3,25799375,10.2
LEGT,2024,Q4,25799375,10.29
LEGT,2025,Q1,25799375,10.49
LEGT,2025,Q3,25800000,10.74
LEGT.U,2025,Q3,25799375,
LEGT.U,2025,Q4,25799375,
LEGT.U,2026,Q1,25799375,
LEN,2024,Q1,245036430,171.98
LEN,2024,Q2,241703433,149.87
LEN,2024,Q3,238807135,187.48
LEN,2024,Q4,233511543,136.37
LEN,2025,Q1,232184470,114.78
LEN,2025,Q2,227601639,110.61
LEN.B,2024,Q3,32437712,172.94
LEN.B,2025,Q3,31217013,119.99
LEN.B,2025,Q4,31217013,95.12
LEN.B,2026,Q1,31053898,
LENZ,2024,Q2,27496665,17.29
LENZ,2024,Q3,27500892,23.74
LENZ,2024,Q4,27542874,28.87
LENZ,2025,Q1,28146154,25.71
LENZ,2025,Q2,28522096,29.31
LENZ,2025,Q3,31289969,46.58
LENZ,2025,Q4,31354394,16.0
LESL,2024,Q1,184742767,6.5
LESL,2024,Q2,184912804,4.19
LESL,2024,Q3,184969296,3.16
LESL,2024,Q4,185227353,2.23
LESL,2025,Q1,185421657,0.74
LESL,2025,Q2,185608308,0.42
LESL,2025,Q4,9290311,
LESL,2026,Q1,9316575,
LEU,2025,Q3,17492832,310.07
LEU,2025,Q4,18945365,242.76
LEVI,2024,Q1,103348841,19.99
LEVI,2024,Q2,105137324,19.28
LEVI,2024,Q3,104724812,21.8
LEVI,2024,Q4,104566642,17.3
LEVI,2025,Q1,104585522,15.59
LEVI,2025,Q2,107206840,18.49
LEVI,2025,Q3,103091513,23.3
LEVI,2025,Q4,103742231,20.74
LEVI,2026,Q1,98176901,18.49
LEXX,2025,Q3,22225846,0.95
LEXX,2025,Q4,24887446,0.62
LEXX,2026,Q1,24787446,
LFCR,2025,Q2,37407919,8.12
LFCR,2025,Q3,37466352,7.36
LFMD,2024,Q1,42289990,10.28
LFMD,2024,Q2,43068867,6.86
LFMD,2024,Q3,43312117,5.24
LFMD,2024,Q4,44583688,4.95
LFMD,2025,Q1,45447604,5.44
LFMD,2025,Q2,47417393,13.62
LFMD,2025,Q3,48135885,6.79
LFMD,2025,Q4,47973844,3.41
LFST,2024,Q2,382622704,4.91
LFST,2024,Q3,382640096,7.0
LFST,2024,Q4,384550152,7.37
LFST,2025,Q1,388875906,6.66
LFST,2025,Q2,388936394,5.17
LFST,2025,Q3,389000281,5.5
LFST,2025,Q4,389783210,7.04
LFT,2025,Q3,52364930,2.02
LFT,2025,Q4,52399265,1.41
LFUS,2024,Q1,24784449,242.35
LFUS,2024,Q2,24788290,255.59
LFUS,2024,Q3,24814687,265.25
LFUS,2024,Q4,24713072,235.65
LFUS,2025,Q1,24715117,196.74
LFUS,2025,Q2,24781558,226.73
LFUS,2025,Q3,24901687,259.01
LFUS,2025,Q4,25107673,252.92
LFVN,2025,Q2,12691009,13.08
LFVN,2025,Q4,12793359,6.16
LFWD,2025,Q3,17732137,0.71
LFWD,2025,Q4,1528222,0.58
LGCL,2025,Q4,2790404,
LGCY,2025,Q2,12561684,11.18
LGCY,2025,Q4,12613086,10.19
LGF.A,2023,Q4,83564574,10.9
LGF.A,2024,Q1,83567087,9.95
LGF.A,2024,Q2,83567087,9.42
LGF.A,2024,Q3,83579450,7.83
LGF.A,2024,Q4,83691063,8.54
LGF.B,2023,Q4,83564574,10.19
LGF.B,2024,Q1,83567087,9.31
LGF.B,2024,Q2,83567087,8.57
LGF.B,2024,Q3,83579450,6.92
LGF.B,2024,Q4,83691063,7.55
LGF.B,2025,Q1,16721810,7.92
LGF.B,2025,Q3,16731046,
LGIH,2024,Q1,23567441,116.37
LGIH,2024,Q2,23500280,89.49
LGIH,2024,Q3,23513488,118.52
LGIH,2024,Q4,23397074,89.4
LGIH,2025,Q1,23404502,66.47
LGIH,2025,Q2,23056635,51.52
LGIH,2025,Q3,23079100,51.71
LGIH,2025,Q4,23133086,42.96
LGIH,2026,Q1,23232279,
LGL,2025,Q3,5531537,6.67
LGL,2025,Q4,6528033,
LGND,2024,Q1,17963653,73.1
LGND,2024,Q2,18268950,84.26
LGND,2024,Q3,18895373,100.09
LGND,2024,Q4,19255353,107.15
LGND,2025,Q1,19294168,105.14
LGND,2025,Q2,19596560,113.68
LGND,2025,Q3,19681720,177.14
LGND,2025,Q4,19941141,189.07
LGO,2025,Q4,83673905,0.94
LGVN,2025,Q3,19848876,0.75
LGVN,2025,Q4,21783749,0.51
LH,2024,Q1,84293628,218.46
LH,2024,Q2,83963277,203.51
LH,2024,Q3,83639261,223.48
LH,2024,Q4,83700000,229.32
LH,2025,Q1,83700000,232.74
LH,2025,Q2,83100000,262.51
LH,2025,Q3,82900000,287.06
LH,2025,Q4,82400000,250.88
LHX,2024,Q1,189680354,213.1
LHX,2024,Q2,189705190,224.58
LHX,2024,Q3,189668364,237.87
LHX,2024,Q4,189668000,210.28
LHX,2025,Q1,188313839,209.31
LHX,2025,Q2,187094798,250.84
LHX,2025,Q4,187052847,293.57
LHX,2026,Q1,186776263,345.15
LI,2024,Q3,883104000,25.65
LI,2024,Q4,883104000,23.99
LI,2025,Q1,892534976,25.2
LI,2025,Q3,1050000000,25.34
LI,2025,Q4,1013284291,16.93
LIDR,2025,Q3,45054997,2.49
LIDR,2025,Q4,45345919,1.84
LIF,2024,Q2,74135201,32.39
LIF,2024,Q3,74666574,39.35
LIF,2024,Q4,75527845,41.27
LIF,2025,Q1,76528724,38.39
LIF,2025,Q2,77548651,65.25
LIF,2025,Q3,78400518,106.3
LIF,2025,Q4,80198613,64.14
LII,2024,Q1,35624454,488.76
LII,2024,Q2,35634095,534.98
LII,2024,Q3,35623280,604.29
LII,2024,Q4,35579664,609.3
LII,2025,Q1,35484828,560.83
LII,2025,Q2,35124281,573.24
LII,2025,Q3,35072782,529.36
LII,2025,Q4,34802911,485.58
LILA,2024,Q1,38700000,6.97
LILA,2024,Q2,37900000,9.61
LILA,2024,Q3,38000000,9.58
LILA,2024,Q4,38000000,6.36
LILA,2025,Q1,39000000,6.33
LILA,2025,Q3,200100000,8.29
LILAK,2024,Q1,157100000,6.99
LILAK,2024,Q2,155900000,9.62
LILAK,2024,Q3,156300000,9.49
LILAK,2024,Q4,156300000,6.34
LILAK,2025,Q1,158400000,6.21
LILAK,2025,Q2,158700000,6.22
LILAK,2025,Q3,158900000,8.44
LILAK,2025,Q4,158800000,7.46
LIMN,2025,Q3,27064633,
LIMN,2025,Q4,44877633,
LIN,2024,Q1,480676281,464.32
LIN,2024,Q2,477502737,438.81
LIN,2024,Q3,476157903,476.86
LIN,2024,Q4,472911618,418.67
LIN,2025,Q1,471294205,465.64
LIN,2025,Q2,468909532,469.18
LIN,2025,Q3,466948930,475.0
LIN,2025,Q4,463394156,426.39
LINC,2024,Q2,31474923,11.86
LINC,2024,Q3,31479167,11.94
LINC,2024,Q4,31592807,15.82
LINC,2025,Q1,31592807,15.87
LINC,2025,Q2,31618405,23.05
LINC,2025,Q3,31623795,23.5
LINC,2025,Q4,31878966,24.15
LIND,2024,Q1,53533132,9.33
LIND,2024,Q2,54318812,9.65
LIND,2024,Q3,54503864,9.25
LIND,2024,Q4,54586397,11.86
LIND,2025,Q1,54707948,9.27
LIND,2025,Q2,54789150,11.67
LIND,2025,Q3,55400743,12.8
LIND,2025,Q4,65251988,14.42
LINE,2024,Q2,227688745,
LINE,2024,Q3,228411730,78.38
LINE,2024,Q4,228197383,58.57
LINE,2025,Q1,228590171,58.63
LINE,2025,Q2,228767627,43.52
LINE,2025,Q3,228289625,38.64
LINE,2025,Q4,227080326,35.0
LINK,2025,Q3,15750007,
LINK,2025,Q4,15750007,3.88
LION,2024,Q2,288681224,8.06
LION,2024,Q3,288681224,
LION,2024,Q4,288681224,7.6
LIQT,2025,Q3,9627064,
LIQT,2025,Q4,9947841,
LITE,2024,Q1,67600000,47.35
LITE,2024,Q2,68000000,50.92
LITE,2024,Q3,68700000,63.38
LITE,2024,Q4,69200000,83.95
LITE,2025,Q1,69400000,62.34
LITE,2025,Q2,69900000,95.06
LITE,2025,Q3,70900000,162.71
LITE,2025,Q4,71400000,368.59
LIVE,2025,Q3,3071656,18.37
LIVE,2025,Q4,3071656,14.8
LIVN,2024,Q1,54151745,55.94
LIVN,2024,Q2,54297960,54.82
LIVN,2024,Q3,54300835,52.54
LIVN,2024,Q4,54351765,46.31
LIVN,2025,Q1,54525691,39.28
LIVN,2025,Q2,54601073,45.02
LIVN,2025,Q3,54605527,52.38
LIVN,2025,Q4,54689876,61.53
LIXT,2025,Q3,5704200,5.03
LIXT,2025,Q4,11617944,
LKFN,2024,Q2,25507451,61.52
LKFN,2024,Q3,25506084,65.12
LKFN,2024,Q4,25555969,68.76
LKFN,2025,Q1,25556904,59.44
LKFN,2025,Q2,25530150,61.45
LKFN,2025,Q3,25528732,64.2
LKFN,2025,Q4,25266503,57.06
LKQ,2024,Q1,266775849,53.41
LKQ,2024,Q2,263256076,41.59
LKQ,2024,Q3,259959916,39.92
LKQ,2024,Q4,259154784,36.75
LKQ,2025,Q1,258147675,42.54
LKQ,2025,Q2,257293192,37.01
LKQ,2025,Q3,255966006,30.54
LKQ,2025,Q4,255132267,30.2
LLY,2024,Q1,950405386,777.96
LLY,2024,Q2,950425778,905.38
LLY,2024,Q3,949315694,885.94
LLY,2024,Q4,948169999,772.0
LLY,2025,Q1,947735651,825.91
LLY,2025,Q2,946456759,779.53
LLY,2025,Q3,945383757,763.0
LLY,2025,Q4,943357420,1074.68
LLYVA,2024,Q1,98140175,42.35
LLYVA,2024,Q2,98140175,37.51
LLYVA,2024,Q3,23985441,49.51
LLYVA,2024,Q4,23987941,66.56
LLYVA,2025,Q1,23990946,67.24
LLYVA,2025,Q3,91880000,94.3
LLYVK,2024,Q1,218794768,43.82
LLYVK,2024,Q2,218794768,38.27
LLYVK,2024,Q3,222286598,51.33
LLYVK,2024,Q4,222842367,68.06
LLYVK,2025,Q1,223022901,68.14
LLYVK,2025,Q2,223627028,81.16
LLYVK,2025,Q3,223634694,96.97
LLYVK,2025,Q4,23991058,
LMAT,2024,Q2,22468843,82.28
LMAT,2024,Q3,22484021,92.89
LMAT,2024,Q4,22558631,92.14
LMAT,2025,Q1,22594362,83.9
LMAT,2025,Q2,22637522,83.05
LMAT,2025,Q3,22685994,87.51
LMAT,2025,Q4,22778363,81.1
LMB,2025,Q3,11626814,97.12
LMB,2025,Q4,11679391,77.85
LMFA,2025,Q3,12209413,1.14
LMFA,2025,Q4,16157892,
LMND,2024,Q1,70501578,16.41
LMND,2024,Q2,71027947,16.5
LMND,2024,Q3,71404540,16.49
LMND,2024,Q4,72820080,36.68
LMND,2025,Q1,73266170,31.43
LMND,2025,Q2,73886417,43.81
LMND,2025,Q3,74731027,53.53
LMND,2025,Q4,76383438,71.18
LMNR,2025,Q3,18048294,14.85
LMNR,2025,Q4,18119117,12.62
LMNR,2026,Q1,18106877,
LMT,2024,Q1,239938144,454.87
LMT,2024,Q2,238358003,467.1
LMT,2024,Q3,237035273,584.56
LMT,2024,Q4,235385902,485.94
LMT,2025,Q1,234295953,446.71
LMT,2025,Q2,233465056,463.14
LMT,2025,Q3,231397796,499.21
LMT,2025,Q4,230080240,483.67
LMT,2026,Q1,230563608,604.39
LNC,2024,Q1,170026818,31.93
LNC,2024,Q2,170197108,31.1
LNC,2024,Q3,170343186,31.51
LNC,2024,Q4,170403822,31.71
LNC,2025,Q1,170733897,35.91
LNC,2025,Q2,189580412,34.6
LNC,2025,Q3,189939050,40.33
LNC,2025,Q4,190090406,44.53
LNG,2024,Q1,228912501,161.28
LNG,2024,Q2,226273139,174.83
LNG,2024,Q3,224365066,179.84
LNG,2024,Q4,223665466,214.87
LNG,2025,Q1,221785474,231.4
LNG,2025,Q2,219768104,243.52
LNG,2025,Q3,215234776,234.98
LNG,2025,Q4,210202883,194.39
LNKB,2025,Q3,37455648,7.13
LNKB,2025,Q4,37467596,8.26
LNN,2024,Q3,10846482,124.64
LNN,2025,Q3,10804220,140.56
LNN,2025,Q4,10454669,117.87
LNN,2026,Q1,10395655,119.07
LNSR,2025,Q3,11944546,12.35
LNSR,2025,Q4,12095631,11.63
LNT,2024,Q1,256379032,50.4
LNT,2024,Q2,256499575,50.9
LNT,2024,Q3,256599202,60.69
LNT,2024,Q4,256692381,59.14
LNT,2025,Q1,256876299,64.35
LNT,2025,Q2,256969227,60.47
LNT,2025,Q3,257053689,67.41
LNT,2025,Q4,257140829,65.01
LNTH,2024,Q1,69312588,62.24
LNTH,2024,Q2,69430642,80.29
LNTH,2024,Q3,69526841,109.75
LNTH,2024,Q4,68476575,89.46
LNTH,2025,Q1,69185836,97.6
LNTH,2025,Q2,67994149,81.86
LNTH,2025,Q3,66311779,51.29
LNTH,2025,Q4,64605894,66.55
LNW,2024,Q1,90137722,102.09
LNW,2024,Q2,88724171,104.88
LNW,2024,Q3,88307886,90.73
LNW,2024,Q4,84466317,86.38
LNW,2025,Q1,84378631,86.61
LNW,2025,Q2,83946594,96.26
LNW,2025,Q3,81523883,83.94
LNW,2025,Q4,77148711,103.09
LNZA,2024,Q1,197725477,3.1
LNZA,2024,Q2,197765067,1.85
LNZA,2024,Q3,197782055,1.91
LNZA,2024,Q4,194915711,1.37
LNZA,2025,Q1,197897580,0.24
LNZA,2025,Q2,231995967,0.27
LNZA,2025,Q3,2320216,
LNZA,2025,Q4,10089163,
LOAN,2025,Q3,11438651,5.49
LOAN,2025,Q4,11429351,4.65
LOAN,2026,Q1,11429351,
LOAR,2024,Q2,89703571,53.41
LOAR,2024,Q3,89703571,74.59
LOAR,2024,Q4,93556071,73.91
LOAR,2025,Q1,93556071,70.65
LOAR,2025,Q2,93622471,86.17
LOAR,2025,Q3,93622471,80.0
LOAR,2025,Q4,93622471,68.0
LOB,2024,Q1,44969300,41.51
LOB,2024,Q2,45035289,35.06
LOB,2024,Q3,45189405,47.37
LOB,2024,Q4,45565314,39.55
LOB,2025,Q1,45607984,26.66
LOB,2025,Q2,45731300,29.8
LOB,2025,Q3,45857617,35.22
LOB,2025,Q4,46219604,34.35
LOCL,2025,Q3,22271082,
LOCL,2025,Q4,22401295,2.14
LOCO,2024,Q1,31099611,9.74
LOCO,2024,Q2,29928318,11.31
LOCO,2024,Q3,29939226,13.7
LOCO,2024,Q4,29777207,11.54
LOCO,2025,Q1,30052186,10.3
LOCO,2025,Q2,29995453,11.01
LOCO,2025,Q3,29954935,9.7
LOCO,2025,Q4,29956259,10.46
LODE,2025,Q3,51264247,3.42
LODE,2025,Q4,74099140,
LOGI,2023,Q4,154819963,95.06
LOGI,2024,Q1,153443934,89.37
LOGI,2024,Q2,152812108,96.88
LOGI,2024,Q3,151579551,89.73
LOGI,2024,Q4,149199581,82.35
LOGI,2025,Q1,147920729,84.41
LOGI,2025,Q2,147296376,90.13
LOGI,2025,Q3,146857663,109.68
LOGI,2025,Q4,146588946,100.22
LOKVU,2025,Q1,23000000,10.08
LOKVU,2025,Q2,23000000,
LOKVU,2025,Q3,23000000,
LOKVU,2025,Q4,23000000,
LOOP,2025,Q1,47718350,1.15
LOOP,2025,Q4,48337555,1.0
LOPE,2024,Q1,29738382,136.21
LOPE,2024,Q2,29457420,139.91
LOPE,2024,Q3,29145781,141.85
LOPE,2024,Q4,28724845,163.8
LOPE,2025,Q1,28374509,173.02
LOPE,2025,Q2,28087210,189.0
LOPE,2025,Q3,27968476,219.52
LOPE,2025,Q4,27143454,166.31
LOVE,2023,Q4,15488999,25.55
LOVE,2024,Q2,15550537,22.58
LOVE,2024,Q3,15558674,28.65
LOVE,2024,Q4,15432856,23.66
LOVE,2025,Q1,14793504,18.18
LOVE,2025,Q2,14549118,18.2
LOVE,2025,Q3,14610309,16.93
LOVE,2025,Q4,14617106,14.75
LOVE,2026,Q1,14617106,
LOW,2024,Q1,572184243,254.73
LOW,2024,Q2,569835275,220.46
LOW,2024,Q3,567294169,270.85
LOW,2024,Q4,564650005,246.8
LOW,2025,Q1,559706540,233.23
LOW,2025,Q2,560437659,221.87
LOW,2025,Q3,560824905,251.31
LOW,2025,Q4,560951457,241.16
LOW,2026,Q1,560063429,236.28
LPA,2025,Q4,31617815,
LPAA,2024,Q2,23000000,
LPAA,2024,Q3,23000000,9.98
LPAA,2024,Q4,23000000,10.05
LPAA,2025,Q1,23000000,10.21
LPAA,2025,Q3,28750000,10.5
LPAAU,2025,Q3,23000000,
LPAAU,2025,Q4,23000000,
LPBB,2024,Q3,23000000,
LPBB,2024,Q4,23000000,9.95
LPBB,2025,Q1,23000000,10.12
LPBBU,2025,Q3,23000000,
LPBBU,2025,Q4,23000000,
LPCN,2025,Q3,5551931,2.85
LPCN,2025,Q4,7299687,
LPG,2023,Q4,40593079,43.87
LPG,2024,Q2,42619448,41.96
LPG,2024,Q3,42804479,34.42
LPG,2024,Q4,42804479,24.37
LPG,2025,Q1,42647720,22.34
LPG,2025,Q2,42647720,24.38
LPG,2025,Q3,42838114,29.8
LPG,2025,Q4,42744103,24.34
LPLA,2024,Q1,74708931,264.2
LPLA,2024,Q2,74762890,279.3
LPLA,2024,Q3,74879579,232.63
LPLA,2024,Q4,74574576,326.51
LPLA,2025,Q1,79975719,327.14
LPLA,2025,Q2,80004103,374.97
LPLA,2025,Q3,80037622,332.69
LPLA,2025,Q4,80080181,357.17
LPRO,2024,Q1,119165108,6.26
LPRO,2024,Q2,119252588,5.58
LPRO,2024,Q3,119350001,6.12
LPRO,2024,Q4,119782899,5.97
LPRO,2025,Q1,119786421,2.76
LPRO,2025,Q2,118172477,1.94
LPRO,2025,Q3,118189443,2.11
LPRO,2025,Q4,117676162,1.55
LPSN,2024,Q2,89019738,0.58
LPSN,2024,Q3,90849244,1.28
LPSN,2024,Q4,91313969,1.52
LPSN,2025,Q1,93849817,0.8
LPSN,2025,Q2,96624957,1.01
LPSN,2025,Q3,11857018,0.58
LPSN,2025,Q4,12053603,3.87
LPTH,2025,Q2,44670213,3.08
LPTH,2025,Q4,57708603,10.8
LPTX,2024,Q1,38264464,
LPTX,2024,Q2,38264464,1.96
LPTX,2024,Q3,38317897,2.57
LPTX,2024,Q4,41257602,2.88
LPTX,2025,Q1,41439529,0.31
LPTX,2025,Q2,41439529,0.3
LPTX,2025,Q3,56651840,0.45
LPTX,2025,Q4,89979619,1.16
LPX,2024,Q1,71671837,83.91
LPX,2024,Q2,70275943,82.33
LPX,2024,Q3,70238241,107.46
LPX,2024,Q4,69692101,103.55
LPX,2025,Q1,69589135,91.98
LPX,2025,Q2,69640961,85.99
LPX,2025,Q3,69643461,88.84
LPX,2025,Q4,69830343,80.76
LQDA,2024,Q2,76793694,12.0
LQDA,2024,Q3,84636621,10.0
LQDA,2024,Q4,85298537,11.76
LQDA,2025,Q1,85484525,14.75
LQDA,2025,Q2,86091454,12.46
LQDA,2025,Q3,86995483,22.74
LQDA,2025,Q4,88114429,34.49
LQDT,2024,Q2,30532399,19.98
LQDT,2024,Q4,31039308,32.29
LQDT,2025,Q1,31220722,31.01
LQDT,2025,Q2,31236939,23.59
LQDT,2025,Q3,30639767,27.43
LQDT,2025,Q4,31013881,30.31
LRCX,2024,Q1,130736000,971.57
LRCX,2024,Q2,130377000,1064.85
LRCX,2024,Q3,1291958000,816.08
LRCX,2024,Q4,1284956000,72.23
LRCX,2025,Q1,1282957000,72.7
LRCX,2025,Q2,1265621000,97.34
LRCX,2025,Q3,1256030000,133.9
LRCX,2025,Q4,1248771000,171.18
LRCX,2026,Q1,1250571000,213.66
LRFC,2024,Q1,2675998,
LRFC,2024,Q2,2676062,
LRFC,2024,Q3,2666453,
LRFC,2024,Q4,2655898,
LRFC,2025,Q1,2655973,
LRHC,2025,Q3,1625329,
LRMR,2024,Q2,63806628,7.25
LRMR,2024,Q3,63806628,6.55
LRMR,2024,Q4,64027892,3.87
LRMR,2025,Q1,64027892,2.15
LRMR,2025,Q2,85590392,2.89
LRMR,2025,Q3,85590392,3.23
LRMR,2025,Q4,103882937,3.81
LRN,2024,Q1,43254938,63.05
LRN,2024,Q2,43278384,70.5
LRN,2024,Q3,43592540,85.31
LRN,2024,Q4,43546641,103.93
LRN,2025,Q1,43523253,126.5
LRN,2025,Q2,43626921,145.19
LRN,2025,Q3,43858627,148.94
LRN,2025,Q4,42580290,64.93
LSAK,2024,Q1,63599696,
LSAK,2024,Q2,63243350,4.68
LSAK,2024,Q3,78018643,5.0
LSAK,2024,Q4,79124599,5.45
LSAK,2025,Q1,81249400,4.77
LSAK,2025,Q2,83673097,4.49
LSAK,2025,Q3,84086399,4.15
LSAK,2025,Q4,83920675,
LSCC,2024,Q1,137546399,78.23
LSCC,2024,Q2,137772234,57.99
LSCC,2024,Q3,137971192,53.07
LSCC,2024,Q4,137830605,56.65
LSCC,2025,Q1,137507531,52.45
LSCC,2025,Q2,136895573,48.99
LSCC,2025,Q3,136786394,73.32
LSCC,2025,Q4,136895565,73.58
LSCC,2026,Q1,136786203,92.76
LSEA,2024,Q1,36179233,14.53
LSEA,2024,Q2,36275392,9.19
LSEA,2024,Q3,36282883,12.35
LSEA,2024,Q4,36330297,8.49
